Symbol,Year,Month,Day,dayOfWeek,closeDay0,highDay0,openDay0,lowDay0,volumeDay0,closeDay260,highDay260,openDay260,lowDay260,volumeDay260,Sector,Industry,exactDateFounded,IPODATE,markReturn6mo,markReturn3mo
RMP,2014,12,17,2,16.3,16.48,15.75,15.79,17914017.0,11.57,11.82,11.305,11.62,823823.0,Public Utilities,Natural Gas Distribution,"August,5,2014",2014-12-17,0.01583427317062991,-0.014403671532008474
RMR,2015,12,14,0,11.89,13.0,11.89,13.0,19070.0,43.1,43.45,42.85,43.1,20740.0,Consumer Services,Professional Services,"May,28,2015",2015-12-14,-0.03457057271611915,0.03038353989962762
RMTI,1998,1,27,1,5.125,6.375,5.125,5.125,243200.0,2.625,2.625,2.625,2.625,12800.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,"January,1995",1998-01-27,0.02189118450827447,0.09117552408014028
RNET,2010,12,15,2,12.55,12.6,11.16,12.0,2098470.0,15.77,15.83,15.41,15.68,18774.0,Consumer Services,Telecommunications Equipment,2000,2010-12-15,0.11330397098762648,0.10356691147566455
RNG,2013,9,27,4,18.2,19.4,17.1,17.25,8160819.0,12.12,12.17,11.53,12.01,744624.0,Technology,EDP Services,1999,2013-09-27,0.08690537830315663,0.05298171048873982
RNWK,1997,11,21,4,17.876,19.376,17.628,17.876,3658100.0,39.876,40.128,38.128,38.56,636400.0,Technology,EDP Services,"February,1994",1997-11-21,0.1425269653451775,0.03667909099348582
ROIC,2007,10,30,1,9.13,9.14,9.08,9.08,1554600.0,8.89,8.9,8.89,8.9,5600.0,Consumer Services,Real Estate Investment Trusts,"July,10,2007",2007-10-30,0.0395380273107384,0.04550477623038277
ROLL,2005,8,10,2,15.27,15.54,14.6,14.8,4658151.0,21.95,23.9,21.63,23.52,113056.0,Capital Goods,Metal Fabrications,1919,2005-08-10,0.028713206102526374,0.055872850591301315
ROSG,2007,2,27,1,5270.4,5630.4,5054.4,5054.4,4004.0,3578.4,3578.4,3549.6,3578.4,10.0,Health Care,Major Pharmaceuticals,"March,9,2000",2007-02-27,0.11337550315626646,0.04877857252387948
ROYT,2012,5,3,3,20.0,20.35,19.98,20.0,10297076.0,17.88,17.98,17.78,17.82,42959.0,Energy,Oil & Gas Production,"January,3,2012",2012-05-03,0.11192961300957929,0.04268721327795316
RP,2010,8,12,3,14.52,16.41,12.42,13.0,4381181.0,24.34,24.69,23.31,23.52,294458.0,Technology,Computer Software: Prepackaged Software,"November,1998",2010-08-12,0.01297985217314914,-0.07015633255024499
RPAI,2012,4,5,3,8.75,8.85,8.54,8.78,10272496.0,14.91,14.93,14.36,14.45,858754.0,Consumer Services,Real Estate Investment Trusts,"March,5,2003",2012-04-05,0.22283500005441803,0.09203307959907166
RPD,2015,7,17,4,25.28,27.45,24.02,26.75,10609267.0,12.86,12.95,12.55,12.76,189103.0,Technology,Computer Software: Prepackaged Software,"July,2000",2015-07-17,0.050302829486629334,0.020714262503910782
RPXC,2011,5,4,2,23.88,24.7,23.0,24.0,6838350.0,17.4,17.75,17.055,17.5,409341.0,Miscellaneous,Multi-Sector Companies,"July,15,2008",2011-05-04,0.1110182382671307,0.03490048606682015
RRGB,2002,7,19,4,12.22,13.06,11.93,12.26,2235500.0,21.28,21.85,21.21,21.85,126099.0,Consumer Services,Restaurants,"September,1969",2002-07-19,-0.2124076874050918,-0.21650953800060385
RRR,2016,4,27,2,18.7,19.18,18.25,18.5,13630150.0,23.08,23.46,22.94,23.02,1111303.0,Consumer Services,Hotels/Resorts,1976,2016-04-27,0.012493433791643352,0.11086327593045268
RRTS,2010,5,13,3,13.75,14.07,13.6,13.75,3341439.0,15.03,15.11,14.79,14.86,39538.0,Transportation,Oil Refining/Marketing,"February,2005",2010-05-13,0.07150571100811942,0.07014535896556819
RSG,1998,7,1,2,17.0,17.1253,16.6253,17.0,20818650.0,16.5,17.0,15.9587,16.2533,2054700.0,Public Utilities,Environmental Services,1996,1998-07-01,0.16286510437679244,0.023182728728299788
RSO,2006,2,7,1,56.0,58.8,56.0,58.0,631975.0,75.12,75.24,73.32,73.56,40300.0,Consumer Services,Real Estate Investment Trusts,2005,2006-02-07,0.03424821113144957,0.03451882051578975
RSPP,2014,1,17,4,20.15,20.83,19.99,20.5,13000333.0,26.41,26.86,25.9,26.11,1064657.0,Energy,Oil & Gas Production,"October,2010",2014-01-17,0.0981492031780648,0.06504918134394612
RST,2009,4,16,3,25.12,25.12,24.05,25.0,8242518.0,26.65,26.74,25.58,26.0,277165.0,Technology,Computer Software: Prepackaged Software,1992,2009-04-16,-0.09971154321766708,0.0022820336570707578
RTEC,1999,11,12,4,22.938,24.75,20.0,22.94,7431800.0,29.0,30.938,29.0,30.938,13000.0,Capital Goods,Industrial Machinery/Components,1940,1999-11-12,0.012800557872067448,0.06416768700667176
RTIX,2000,8,9,2,14.0,14.0,14.0,14.0,0.0,10.15,10.15,9.9,9.9,82000.0,Health Care,Industrial Specialties,1997,2000-08-09,0.05035743166635653,0.05003755537461972
RTRX,2003,7,23,2,630.0,630.0,495.0,495.0,30.0,477.0,495.0,450.0,450.0,40.0,Health Care,Major Pharmaceuticals,"February,8,2008",2003-07-23,0.11356408529568937,0.07517786811167848
RTTR,2015,6,24,2,49.6,54.999,45.0,50.3,145619.0,16.1,18.8,16.1,16.24,1670.0,Health Care,Major Pharmaceuticals,"March,29,2004",2015-06-24,0.02032781463943204,0.015634688583253644
RUBI,2014,4,2,2,20.09,21.2,17.12,17.5,8471172.0,17.43,18.52,17.1,18.52,267428.0,Technology,"Computer Software: Programming, Data Processing","April,20,2007",2014-04-02,0.11314329019731147,0.02922523151634041
RUN,2015,8,5,2,10.77,13.31,10.4,13.06,14096975.0,4.94,5.065,4.92,4.98,814995.0,Capital Goods,Industrial Specialties,"January,2007",2015-08-05,0.014933212059257947,0.0018474187082020202
RUSHA,2002,7,10,2,4.0,4.0,4.0,4.0,2700.0,3.3733,3.3733,3.3201,3.3201,1950.0,Consumer Durables,Automotive Aftermarket,1965,2002-07-10,-0.17614458790149262,-0.15713814450355854
RUSHB,1996,6,7,4,4.6667,4.6667,4.0833,4.6667,2060099.0,2.375,2.375,2.375,2.375,0.0,Consumer Durables,Automotive Aftermarket,1965,1996-06-07,0.09227980583891818,0.02964890103107531
RUTH,2005,8,9,1,20.7,23.06,19.0,19.0,11693275.0,18.19,19.02,18.04,18.35,235095.0,Consumer Services,Restaurants,1965,2005-08-09,0.026124392741179475,0.037570866569390654
RVEN,2011,12,2,4,3.0,3.0,3.0,3.0,25.0,3.0,3.0,3.0,3.0,0.0,Consumer Services,Real Estate Investment Trusts,"April,26,1995",2011-12-02,-0.05206634606480492,0.060146330071179005
RVNC,2014,2,6,3,26.85,27.166,21.0,21.0,5044547.0,16.4,16.4899,15.65,15.95,75565.0,Health Care,Major Pharmaceuticals,"August,10,1999",2014-02-06,0.03197300511224317,-0.010646756372478652
RVSB,1997,10,1,2,6.594,7.0,6.25,6.594,2217800.0,7.0,7.0,6.9375,6.94,3200.0,Finance,Savings Institutions,1997,1997-10-01,0.2470117569244658,0.06312918549376804
RWLK,2014,9,12,4,25.6,30.0,11.5,12.0,12778627.0,9.2,9.385,8.88,8.97,18597.0,Health Care,Industrial Specialties,"June,20,2001",2014-09-12,0.06918424332412851,0.03488918576215063
RXII,2012,5,10,3,390.0,705.0,90.0,705.0,450.0,600.0,615.0,585.3,600.0,174.0,Health Care,Major Pharmaceuticals,"September,8,2011",2012-05-10,0.09266758845494644,0.00889288362925516
RXN,2012,3,29,3,20.0,21.49,19.0,19.05,16532826.0,21.23,21.48,21.18,21.48,96471.0,Technology,Industrial Machinery/Components,1891,2012-03-29,0.21125474792386323,0.11284066549011952
RYAAY,1997,5,29,3,3.2692,3.3015,2.7246,3.2692,67771860.0,4.4713,4.5354,4.4713,4.5179,530400.0,Transportation,Air Freight/Delivery Services,"June,5,1996",1997-05-29,0.11913819993459655,0.07130575115219466
RYAM,2014,6,16,0,40.65,41.25,38.5,38.5,524921.0,16.86,17.13,16.8,17.13,219335.0,Basic Industries,Major Chemicals,"June,27,2014",2014-06-16,0.083748470141034,0.041601480475993
RYI,2014,8,8,4,10.3,10.49,10.01,10.35,6666653.0,6.7,7.1686,6.68,6.93,96198.0,Basic Industries,Metal Fabrications,"July,24,2007",2014-08-08,0.060966520664373844,0.01809522204160438
SA,1998,10,27,1,0.08,0.08,0.08,0.08,100.0,0.235,0.235,0.215,0.235,0.0,Basic Industries,Precious Metals,"September,14,1979",1998-10-27,-0.013087500011234774,-0.06532906113315023
SAEX,2011,8,2,1,1294.65,1296.0,1294.65,1296.0,444.0,1321.65,1321.65,1321.65,1321.65,0.0,Energy,Oil & Gas Production,"February,2,2011",2011-08-02,-0.013105593818142264,-0.05456871842580033
SAFT,2002,11,22,4,12.9,13.4,12.0,12.05,1721800.0,17.43,17.45,16.8,17.32,27082.0,Finance,Property-Casualty Insurers,1979,2002-11-22,-0.14020000278755795,-0.030061288121374433
SAGE,2014,7,18,4,30.1,30.51,26.1,27.0,5817650.0,76.35,77.227,73.5327,74.93,223916.0,Health Care,Major Pharmaceuticals,"April,2010",2014-07-18,0.062002355603429725,0.04606573024801619
SAH,1997,11,11,1,6.032,6.125,6.0,6.032,4525000.0,11.438,11.469,10.938,11.07,46200.0,Consumer Durables,Automotive Aftermarket,"January,1997",1997-11-11,0.09964667575667865,-0.01693702787319904
SAIA,2002,9,11,2,8.9133,8.9133,8.9133,8.9133,0.0,9.5533,9.94,9.4133,9.5533,44260.0,Transportation,Trucking Freight/Courier Services,1924,2002-09-11,-0.22142330518330192,-0.1026242709170966
SAIC,2013,9,16,0,31.43,33.0,31.35,32.0,2300.0,46.39,46.69,45.96,46.31,226096.0,Technology,EDP Services,1969,2013-09-16,0.08755235924614797,0.029865012449527134
SALM,1999,7,1,3,25.5,29.0,25.0,25.5,7751500.0,11.1875,13.0,11.1875,11.1875,163400.0,Consumer Services,Broadcasting,1986,1999-07-01,0.11775098788888728,0.06105648210056204
SALT,2013,12,12,3,114.0,120.0,108.36,117.0,825685.0,24.24,25.32,22.92,25.2,745298.0,Transportation,Marine Transportation,"March,20,2013",2013-12-12,0.10523897323222428,0.05869000260105143
SAMG,2013,6,27,3,11.83,12.9,11.27,11.4,951375.0,17.35,17.59,17.2,17.41,8433.0,Finance,Investment Managers,"July,11,2011",2013-06-27,0.13056909764290925,0.02585663039380164
SANW,2010,6,14,0,4.0,4.4,4.0,4.4,5100.0,3.82,3.82,3.76,3.8,1120.0,Consumer Non-Durables,Farming/Seeds/Milling,"July,1980",2010-06-14,-0.02020447717154412,-0.05120340864456129
SATS,2007,12,31,0,18.83,18.83,15.0,18.83,24044.0,13.19,13.49,13.0,13.49,492452.0,Technology,Radio And Television Broadcasting And Communications Equipment,"October,2007",2007-12-31,-0.026944355468403222,-0.0443104555132691
SAUC,2008,11,10,0,5.25,5.25,5.25,5.25,500.0,4.0,4.0,4.0,4.0,0.0,Consumer Services,Restaurants,"September,25,2006",2008-11-10,-0.33670327349837065,-0.28677257029503195
SAVE,2011,5,26,3,11.55,11.68,11.11,11.35,5200920.0,20.65,21.16,20.39,20.39,532178.0,Transportation,Air Freight/Delivery Services,1964,2011-05-26,0.11019837195112878,-0.005085818589984021
SB,2008,5,29,3,18.9,19.75,18.43,19.0,8065021.0,6.83,7.5,6.5,7.37,420321.0,Transportation,Marine Transportation,"December,11,2007",2008-05-29,-0.05367009121137254,0.0452492133174185
SBBP,2015,10,16,4,10.05,14.3,9.975,13.0,782292.0,5.01,5.2,5.01,5.2,8087.0,Health Care,Major Pharmaceuticals,"May,26,2015",2015-10-16,-0.03854175329060794,-0.04727699695624411
SBFGP,2015,2,2,0,10.5,10.5,10.5,10.5,500.0,12.45,12.45,12.43,12.43,750.0,Finance,Major Banks,1983,2015-02-02,0.028881015519441135,-0.01130932431533161
SBGL,2013,2,11,0,5.8918,5.9201,5.7315,5.8352,95604.0,5.6561,5.7315,5.6373,5.6655,2392417.0,Basic Industries,Precious Metals,"December,12,2002",2013-02-11,0.08106207458589977,0.09992537951099698
SBH,2006,11,13,0,7.5,7.5,7.0,7.0,17100.0,8.57,8.814,8.5,8.5,194200.0,Consumer Services,Other Specialty Stores,"June,16,2006",2006-11-13,0.06674393542994399,0.08885757638526867
SBLK,2006,2,27,0,712.7193,716.3743,592.1052,592.1052,8909.0,731.7251,731.7251,728.8012,729.5321,1451.0,Transportation,Marine Transportation,"December,13,2006",2006-02-27,0.0636404317068637,0.025424342536999888
SBNY,2004,3,23,1,19.47,19.61,18.12,18.5,5281564.0,26.0,26.26,25.95,26.0,42268.0,Finance,Major Banks,"September,2000",2004-03-23,0.06449762711253178,-0.0005656786428524014
SBOT,2010,6,21,0,2.007,2.007,2.007,2.007,1000.0,5.956,5.956,5.461,5.775,1250.0,Health Care,Major Pharmaceuticals,"June,12,2007",2010-06-21,0.0031057499985207584,-0.04143046156797325
SBPH,2016,5,6,4,11.1,11.75,10.71,11.28,97513.0,10.51,11.0,10.345,10.49,14949.0,Health Care,Major Pharmaceuticals,"October,07,2002",2016-05-06,-0.023137418773405,0.10639133052060872
SBRA,2010,11,8,0,16.2,16.25,16.0,16.0,10900.0,11.0,11.14,10.7402,11.04,371337.0,Consumer Services,Real Estate Investment Trusts,"May,10,2010",2010-11-08,0.057013267080034034,0.08694875209657993
SBRAP,2013,3,21,3,25.19,25.19,25.0,25.0,62656.0,23.78,24.04,23.75,24.04,30146.0,Consumer Services,Real Estate Investment Trusts,"May,10,2010",2013-03-21,0.0674998697911115,0.08989262268209167
SBS,2002,5,10,4,1.9167,1.9417,1.8917,1.9,7117200.0,1.5583,1.5583,1.4583,1.4667,1053000.0,Public Utilities,Water Supply,"September,6,1973",2002-05-10,-0.040524664517567754,-0.03501082224943825
SC,2014,1,23,3,25.2,26.5,25.0,25.75,34094857.0,18.79,18.87,18.42,18.76,1801953.0,Finance,Finance: Consumer Services,"July,2013",2014-01-23,0.09009150927589099,0.056390923048479535
SCAC,2016,11,15,1,9.9,9.9,9.9,9.9,3800.0,9.9,9.9,9.9,9.9,0.0,Finance,Business Services,"March,15,2016",2016-11-15,0.04719694735015397,-0.01184848176104527
SCACU,2016,9,16,4,10.05,10.08,10.02,10.06,1302900.0,10.64,10.64,10.64,10.64,0.0,Finance,Business Services,"March,15,2016",2016-09-16,0.0592141162761262,0.033335107414755684
SCCO,1996,1,11,3,2.6384,2.6384,2.6384,2.6384,9096.0,2.556,2.5766,2.556,2.556,111581.0,Basic Industries,Precious Metals,"December,12,1952",1996-01-11,0.0787698706949853,0.032823590540973106
SCS,1998,2,18,2,33.625,34.188,33.0,33.625,8185000.0,14.938,15.563,14.875,15.44,37900.0,Consumer Durables,Office Equipment/Supplies/Services,"March,14,1912",1998-02-18,0.12084518264460842,0.0900952123216558
SCWX,2016,4,22,4,14.0,14.6,13.4,13.89,7988823.0,8.94,9.1482,8.87,9.0,50267.0,Technology,Computer Software: Prepackaged Software,"May,2009",2016-04-22,0.018986494836911883,0.09679582237742317
SCYX,2014,5,2,4,9.0,9.84,8.63,9.75,847504.0,9.22,9.89,9.04,9.555,86798.0,Health Care,Major Pharmaceuticals,"November,4,1999",2014-05-02,0.06547204724363236,0.0814001101505351
SD,2016,10,4,1,19.5,25.0,18.1178,25.0,61122.0,20.25,20.4,20.19,20.3,126011.0,Energy,Oil & Gas Production,1984,2016-10-04,0.04601359728167803,0.034784851042719084
SDLP,2012,10,19,4,24.37,25.16,23.76,24.0,7573125.0,32.91,33.5,32.59,33.5,20353.0,Energy,Oil & Gas Production,"June,28,2012",2012-10-19,0.0584056585047389,0.05872093590401876
SDR,2012,4,18,2,21.25,21.98,21.14,21.8,13108631.0,10.84,11.284,10.77,11.27,852408.0,Energy,Oil & Gas Production,"December,13,2011",2012-04-18,0.13497855665588432,0.06325493697706418
SDRL,2005,9,1,3,8.75,8.75,8.75,8.75,1200.0,12.8,12.8,12.45,12.8,16049.0,Energy,Oil & Gas Production,"May,10,2005",2005-09-01,0.008195505320412248,0.01506378682178335
SDT,2011,4,7,3,24.21,24.89,21.6,21.75,8208467.0,30.37,30.67,29.75,29.95,125770.0,Energy,Oil & Gas Production,"December,30,2010",2011-04-07,0.1532562833436002,0.05036574051317342
SEAC,1996,11,5,1,12.5,12.5,11.667,12.5,3083250.0,6.667,7.0,6.667,7.0,44100.0,Technology,Radio And Television Broadcasting And Communications Equipment,"July,9,1993",1996-11-05,0.10286977912533071,0.07043000374958122
SEAS,2013,4,19,4,33.52,34.67,30.26,30.56,21676769.0,30.01,30.01,30.01,30.01,0.0,Consumer Services,Services-Misc. Amusement & Recreation,"October,2,2009",2013-04-19,0.07564945916305445,0.032862950120765004
SEDG,2015,3,26,3,20.7,21.89,19.49,20.05,6565708.0,24.24,24.34,23.05,23.8,587134.0,Technology,Semiconductors,2006,2015-03-26,0.039438219837624966,-0.01327095393170463
SEED,2004,3,29,0,4.75,4.75,4.75,4.75,500.0,7.55,7.74,7.48,7.55,66310.0,Consumer Non-Durables,Farming/Seeds/Milling,1997,2004-03-29,0.10081666611790933,-0.001279808468828874
SELB,2016,6,22,2,14.0,16.32,13.9,15.0,1095049.0,16.77,17.3,16.4046,16.5,52482.0,Health Care,Major Pharmaceuticals,"December,10,2007",2016-06-22,0.024487820987087416,0.019074959793262992
SELF,2008,4,7,0,3.9,3.95,3.8,3.8,18445.0,2.6,2.6,2.6,2.6,2300.0,Consumer Services,Real Estate Investment Trusts,"September,1,1983",2008-04-07,-0.11734012855838258,-0.03232641864776564
SEM,2009,9,25,4,10.09,10.15,9.35,9.75,11966555.0,7.75,7.81,7.6,7.6,162775.0,Health Care,Hospital/Nursing Management,"October,2004",2009-09-25,0.29107487958028017,0.14182950269075725
SEMG,2010,3,17,2,28.0,28.125,28.0,28.125,120000.0,32.14,32.33,31.76,31.76,340774.0,Energy,Oilfield Services/Equipment,"February,2000",2010-03-17,0.08819413749955032,0.05782425317852472
SEP,2007,6,27,2,28.65,29.15,26.5,26.5,10343900.0,23.8,23.87,23.539,23.8,43479.0,Public Utilities,Natural Gas Distribution,"March,19,2007",2007-06-27,0.0462911401490999,0.04499480610942007
SERV,2014,6,26,3,17.95,18.08,17.08,17.46,13047166.0,35.86,35.89,35.24,35.33,1222513.0,Consumer Services,Other Consumer Services,1929,2014-06-26,0.06379410023759051,0.057741701925887505
SFBC,2012,8,24,4,10.06,10.296,10.06,10.1,53844.0,14.9001,14.9001,14.9,14.9,854.0,Finance,Savings Institutions,"March,2012",2012-08-24,0.026608260781817033,0.06163483889608764
SFBS,2014,5,14,2,14.1667,15.48,13.8917,15.1667,2797896.0,17.66,17.69,17.38,17.535,63673.0,Finance,Major Banks,"August,16,2007",2014-05-14,0.05966087519741786,0.031991181549771056
SFL,2004,6,14,0,12.1,12.1,11.55,11.75,2700.0,18.72,19.0,18.66,19.0,388000.0,Transportation,Marine Transportation,"October,10,2003",2004-06-14,0.06407056771082398,0.028954522676990294
SFLY,2006,9,29,4,15.55,16.73,15.01,15.5,8668035.0,31.91,32.77,31.87,32.5,149536.0,Miscellaneous,Other Consumer Services,"December,1999",2006-09-29,0.02762319906495429,0.051859192233962396
SFM,2013,8,1,3,40.11,40.64,33.0,35.0,14762456.0,30.51,31.14,30.3,31.14,1636838.0,Consumer Services,Food Chains,"July,11,2002",2013-08-01,0.11403869460270255,0.06509763851359741
SFS,2014,9,24,2,12.01,13.42,11.97,13.1,12221961.0,15.65,16.03,15.51,15.9,151311.0,Consumer Services,Food Chains,"October,5,2012",2014-09-24,0.06747463287029017,0.016815577283320466
SFST,1999,10,27,2,4.7811,4.7811,4.7811,4.7811,2633.0,3.8706,4.0414,3.8706,3.8706,6915.0,Finance,Major Banks,"March,1999",1999-10-27,-0.05935574680819466,-0.059383297870863466
SFUN,2010,9,17,4,3.675,3.7,3.1505,3.35,68868500.0,3.19,3.302,3.19,3.286,1292950.0,Technology,EDP Services,"June,18,1999",2010-09-17,-0.0356281700118657,0.0077237328549865465
SGEN,2001,3,7,2,8.25,9.406,7.5,8.25,6733100.0,4.87,4.91,4.51,4.74,21100.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),"July,15,1997",2001-03-07,-0.16552965326087646,-0.0668006376675599
SGMO,2000,4,6,3,15.063,18.25,14.75,15.06,5544800.0,8.875,9.063,6.625,8.0,152700.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),"June,22,1995",2000-04-06,0.12220459311876748,0.05979553732944991
SGOC,2008,4,9,2,28.04,28.4,28.0,28.4,56750.0,29.48,29.48,29.48,29.48,0.0,Technology,Radio And Television Broadcasting And Communications Equipment,"September,13,2005",2008-04-09,-0.12753409081425884,-0.030933956178115427
SGRP,1996,2,29,3,15.0,15.0,15.0,15.0,2249700.0,8.875,9.0,8.75,8.75,11200.0,Miscellaneous,Business Services,1967,1996-02-29,0.1513392857142857,0.06107231988833592
SGRY,2015,10,1,3,18.11,19.0,16.95,17.55,8800490.0,19.46,19.9899,19.34,19.95,37935.0,Health Care,Hospital/Nursing Management,2004,2015-10-01,-0.06780627962576853,-0.07576219469199606
SGYP,2008,9,23,1,1.4788,1.4788,1.4788,1.4788,1267.0,5.915,5.915,5.915,5.915,152.0,Health Care,Major Pharmaceuticals,"November,15,2005",2008-09-23,-0.1057798015719894,-0.08415025355059749
SHAK,2015,1,30,4,45.9,52.4967,45.12,47.0,16275333.0,34.58,34.58,33.76,33.76,504438.0,Consumer Services,Restaurants,"September,23,2014",2015-01-30,0.025978800299625505,0.01333566052207648
SHBI,1997,1,1,2,11.0,11.0,11.0,11.0,0.0,14.0,14.0,13.3333,14.0,600.0,Finance,Major Banks,"March,15,1996",1997-01-01,0.09596375818634885,0.07496948375125455
SHEN,2000,1,3,0,2.8125,2.8125,2.8125,2.8125,30000.0,2.6772,2.7188,2.6772,2.7188,0.0,Public Utilities,Telecommunications Equipment,1902,2000-01-03,0.058445959404225256,0.12620728767077657
SHG,2003,9,16,1,15.7,15.8,15.65,15.65,18200.0,18.0,18.0,17.895,17.9,4800.0,Finance,Major Banks,"September,1,2001",2003-09-16,0.17619585693244127,0.004026759961555472
SHLD,2003,4,28,0,9.6219,9.6219,9.6219,9.6219,14602.0,31.6187,32.5021,31.1735,32.3035,1079772.0,Consumer Services,Department/Specialty Retail Stores,2004,2003-04-28,0.009637978138329993,0.04690523512228039
SHLX,2014,10,29,2,33.55,33.65,31.5,32.0,33437095.0,31.96,32.98,30.36,31.14,331430.0,Energy,Natural Gas Distribution,"March,19,2014",2014-10-29,0.056816478079067784,0.007665218929682615
SHO,2004,10,21,3,17.0,17.13,17.0,17.0,6982800.0,22.41,23.03,22.26,22.8,267600.0,Consumer Services,Hotels/Resorts,1985,2004-10-21,-0.018174641053499765,0.0089406783680288
SHOP,2015,5,21,3,25.68,28.74,24.11,28.0,12303919.0,25.97,26.29,25.7,26.07,760449.0,Technology,Computer Software: Prepackaged Software,"September,28,2004",2015-05-21,0.0302157003422583,0.007674310657345241
SHOS,2012,10,12,4,30.68,31.37,28.0,31.0,346424.0,29.61,30.38,29.43,29.71,154371.0,Consumer Services,Department/Specialty Retail Stores,"April,23,2012",2012-10-12,0.03262539640060727,0.07348134146745203
SHPG,1998,3,25,2,20.0,22.25,19.875,20.0,3980200.0,22.875,23.375,22.875,23.25,15699.0,Health Care,Major Pharmaceuticals,1986,1998-03-25,0.17884451181081815,0.180669754684249
SHSP,2011,5,2,0,39.5,39.5,1.25,1.25,7749.0,7.5,7.5,7.5,7.5,0.0,Technology,Computer Software: Prepackaged Software,"October,14,1998",2011-05-02,0.14246340534224475,0.04568909819263338
SIEB,1996,11,12,1,3.0,3.0,2.25,3.0,7200.0,2.25,2.25,2.219,2.22,0.0,Finance,Investment Bankers/Brokers/Service,"April,24,1996",1996-11-12,0.10636269189107396,0.09928349677337024
SIEN,2014,10,29,2,16.75,17.97,15.99,17.64,3273201.0,4.76,4.88,4.22,4.25,1194008.0,Health Care,Industrial Specialties,2006,2014-10-29,0.056816478079067784,0.007665218929682615
SIFI,2004,10,1,4,11.2,11.2,10.8,10.81,1373305.0,12.35,12.35,12.348,12.35,1180.0,Finance,Savings Institutions,"August,6,2004",2004-10-01,-0.015536613059755764,-0.012719884224908513
SIFY,1999,10,19,1,35.5,47.064,30.0,35.5,6362600.0,31.0,32.752,30.0,32.0,47300.0,Technology,"Computer Software: Programming, Data Processing","December,12,1995",1999-10-19,-0.02741413292286021,-0.10906121327646981
